y,y+,y*,rhob,rhow,ub,ut,Tb,Tw,ew,hw,cw,sm,Gm,mum,lam,cpm,cvm,Prm,Eckm,Tmfw,umfb,umft,Tffw,uffb,ufft,upupb,upupt,vpvpb,vpvpt,wpwpb,wpwpt,upvpb,upvpt,TpTpw,vpTpb,vpTpt,ufufb,ufuft,ufuftauw,vfvfb,vfvft,vfvftauw,wfwfb,wfwft,wfwftauw,ufvfb,ufvft,ufvftauw,TfTfw,vfTfb,vfTfw,<ufufb>,<ufuft>,<vfvfb>,<vfvft>,<wfwfb>,<wfwft>,<ufvfb>,<ufvft>,<TfTfw>,<vfTfb>,<vfTft>,Shear1,Shear2,M1,M2,Re,rhormsj,rhormsw,Mrms,Trmsj,Trmsw,prmsj,crmsj,Grms,T0rmsj,srms,cprms,cvrms,murmsj,larmsj,Prrms,Eckrms,Mt,urmsb,urms+,urms*,vrmsb,vrms+,vrms*,wrmsb,wrms+,wrms*,vrt+,vrt*,vrtx+,vrtx*,vrty+,vrty*,vrtz+,vrtz*,divrms+,divrms*,ducrrms,-rhoupvp,-rhovpTp,-upvp_duy,T0,ducros,qtot,retaus,ropup,ropvp,ropwp"
9.982489794E-02,6.253244400E+01,2.202443695E+01,1.042399406E+00,4.183502793E-01,8.086053729E-01,2.307082748E+01,2.374673843E+00,2.384387016E+00,2.384356976E+00,2.384356976E+00,1.543326378E+00,7.008810425E+02,1.200000048E+00,1.836416006E+00,1.836416006E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.061144471E+00,2.374673843E+00,7.994571924E-01,2.280981445E+01,9.713285603E-03,9.148166515E-03,2.610120773E-01,2.207833901E-02,1.797295570E+01,1.176673570E-03,9.578755498E-01,3.499276005E-03,2.848598719E+00,2.115218202E-03,1.721901298E+00,2.324390970E-02,2.224047901E-03,6.345570832E-02,9.731530212E-03,7.921988487E+00,7.921988487E+00,4.946832196E-04,4.026987553E-01,4.026987553E-01,1.443955116E-03,1.175457120E+00,1.175457120E+00,9.346039733E-04,7.608178854E-01,7.608178854E-01,1.048753597E-02,9.891489753E-04,2.822203189E-02,2.216203138E-02,1.804108429E+01,1.177479629E-03,9.585317373E-01,3.499276238E-03,2.848598957E+00,-2.123431303E-03,-1.728587270E+00,2.333825827E-02,-2.232768573E-03,-6.370452046E-02,9.001750946E-01,9.470787644E-01,1.609076500E+00,1.610646963E+00,3.292279541E+03,7.280936092E-02,3.045980632E-02,2.524209321E-01,6.394056976E-02,1.524592191E-01,3.361600637E-02,3.258932009E-02,2.756875801E-06,1.572583765E-01,6.083441544E+01,9.876584045E-06,5.543031421E-06,4.527328163E-02,4.527328163E-02,2.009986474E-06,3.132674992E-01,3.258045614E-01,1.485858858E-01,4.239397049E+00,2.742033958E+00,3.430226445E-02,9.786993861E-01,6.330244541E-01,5.915461481E-02,1.687777519E+00,1.091655254E+00,3.311840892E-01,1.431702375E-01,2.007215321E-01,2.211233377E-01,1.862608641E-01,-1.333391410E-04,-8.058887324E-04,9.392278735E-04,2.191646025E-03,4.024726339E-03,0.000000000E+00,7.636149526E-01,2.112777147E-04,2.057474107E-02,3.670766354E+00,0.000000000E+00,1.917751789E+00,2.206307068E+02,-5.610097046E+02,5.505851364E+01,-5.052908063E-01
1.018397585E-01,6.379459381E+01,2.241686058E+01,1.040203452E+00,4.174689651E-01,8.130308390E-01,2.319709206E+01,2.379253626E+00,2.388666153E+00,2.388635874E+00,2.388635874E+00,1.544734001E+00,7.026693726E+02,1.200000048E+00,1.838745594E+00,1.838745594E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.070616961E+00,2.379253626E+00,8.040975332E-01,2.294221115E+01,9.412507527E-03,8.933289908E-03,2.548812926E-01,2.184411325E-02,1.778228188E+01,1.211690134E-03,9.863808751E-01,3.526750254E-03,2.870964289E+00,2.131445333E-03,1.735110998E+00,2.266610041E-02,2.222330775E-03,6.340671331E-02,9.606450796E-03,7.820167542E+00,7.820167542E+00,5.084125441E-04,4.138751328E-01,4.138751328E-01,1.453204895E-03,1.182986856E+00,1.182986856E+00,9.397745598E-04,7.650269866E-01,7.650269866E-01,1.020199154E-02,9.863143787E-04,2.814115398E-02,2.192392014E-02,1.784724998E+01,1.212491770E-03,9.870334864E-01,3.526750486E-03,2.870964527E+00,-2.139443764E-03,-1.741622210E+00,2.275469713E-02,-2.230758313E-03,-6.364716589E-02,8.981602192E-01,9.450393319E-01,1.616630435E+00,1.617986321E+00,3.299139404E+03,7.177728415E-02,2.996478230E-02,2.510594428E-01,6.302774698E-02,1.505523622E-01,3.369165957E-02,3.212044388E-02,2.756875801E-06,1.559252739E-01,6.007666779E+01,9.876584045E-06,5.543031421E-06,4.462394863E-02,4.462394863E-02,2.009986474E-06,3.130024374E-01,3.244613707E-01,1.477956623E-01,4.216850758E+00,2.724576712E+00,3.480895236E-02,9.931560159E-01,6.416980028E-01,5.938638374E-02,1.694390178E+00,1.094777346E+00,3.291901648E-01,1.432648599E-01,1.996453702E-01,2.190492302E-01,1.800123006E-01,-1.435765298E-04,-7.483285735E-04,8.919051033E-04,2.178728115E-03,4.006079398E-03,0.000000000E+00,7.677451968E-01,2.106467873E-04,2.139285766E-02,3.688284874E+00,0.000000000E+00,1.839780331E+00,2.201189423E+02,-5.484103394E+02,5.496617508E+01,-5.128544569E-01
1.038704440E-01,6.506665802E+01,2.281263542E+01,1.038083673E+00,4.166182578E-01,8.173374534E-01,2.331996727E+01,2.383679867E+00,2.392799854E+00,2.392769575E+00,2.392769575E+00,1.546092749E+00,7.043997803E+02,1.200000048E+00,1.840995073E+00,1.840995073E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.079869866E+00,2.383679867E+00,8.086157441E-01,2.307112312E+01,9.120066650E-03,8.721675724E-03,2.488435954E-01,2.160689607E-02,1.758917618E+01,1.246672939E-03,1.014858842E+00,3.553324845E-03,2.892597437E+00,2.146941610E-03,1.747725964E+00,2.210301347E-02,2.219761256E-03,6.333340704E-02,9.480903856E-03,7.717965126E+00,7.717965126E+00,5.220992607E-04,4.250168800E-01,4.250168800E-01,1.462123939E-03,1.190247416E+00,1.190247416E+00,9.446158074E-04,7.689680457E-01,7.689680457E-01,9.924706072E-03,9.831367061E-04,2.805048972E-02,2.168296650E-02,1.765110016E+01,1.247469685E-03,1.015507460E+00,3.553325078E-03,2.892597675E+00,-2.154726535E-03,-1.754063249E+00,2.218618989E-02,-2.227901947E-03,-6.356566399E-02,8.961295485E-01,9.429814219E-01,1.623982072E+00,1.625127316E+00,3.305812012E+03,7.076240331E-02,2.948090620E-02,2.496776432E-01,6.213242188E-02,1.486705691E-01,3.376595303E-02,3.166041896E-02,2.756875801E-06,1.545998603E-01,5.932598877E+01,9.876584045E-06,5.543031421E-06,4.398695379E-02,4.398695379E-02,2.009986474E-06,3.126672506E-01,3.231034875E-01,1.469910294E-01,4.193892956E+00,2.706980944E+00,3.530789167E-02,1.007391572E+00,6.502322555E-01,5.960969999E-02,1.700761795E+00,1.097774029E+00,3.271625042E-01,1.433289796E-01,1.985322386E-01,2.169713229E-01,1.740133613E-01,-1.525029511E-04,-6.944173365E-04,8.469203021E-04,2.166546183E-03,3.988553304E-03,0.000000000E+00,7.716082335E-01,2.099435806E-04,2.223324962E-02,3.705357552E+00,0.000000000E+00,1.765675783E+00,2.196258698E+02,-5.359656982E+02,5.485217285E+01,-5.207474828E-01
1.059170812E-01,6.634871674E+01,2.321178246E+01,1.036036134E+00,4.157964885E-01,8.215295076E-01,2.343957329E+01,2.387958765E+00,2.396794558E+00,2.396764278E+00,2.396764278E+00,1.547404766E+00,7.060748291E+02,1.200000048E+00,1.843167782E+00,1.843167782E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.088909745E+00,2.387958765E+00,8.130160570E-01,2.319667053E+01,8.835850284E-03,8.513459936E-03,2.429028600E-01,2.136723883E-02,1.739408112E+01,1.281584380E-03,1.043278575E+00,3.579028184E-03,2.913521290E+00,2.161717275E-03,1.759754062E+00,2.155443840E-02,2.216365421E-03,6.323651224E-02,9.355109185E-03,7.615561485E+00,7.615561485E+00,5.357287009E-04,4.361119568E-01,4.361119568E-01,1.470722258E-03,1.197247028E+00,1.197247028E+00,9.491336532E-04,7.726458311E-01,7.726458311E-01,9.655494243E-03,9.796285303E-04,2.795039676E-02,2.143971995E-02,1.745308495E+01,1.282375655E-03,1.043922782E+00,3.579028416E-03,2.913521528E+00,-2.169290092E-03,-1.765918732E+00,2.163251117E-02,-2.224225318E-03,-6.346076727E-02,8.940829039E-01,9.409005642E-01,1.631138921E+00,1.632077575E+00,3.312304199E+03,6.976487488E-02,2.900799178E-02,2.482781708E-01,6.125430018E-02,1.468140781E-01,3.383868188E-02,3.120910749E-02,2.756875801E-06,1.532828659E-01,5.858270264E+01,9.876584045E-06,5.543031421E-06,4.336208850E-02,4.336208850E-02,2.009986474E-06,3.122665286E-01,3.217333555E-01,1.461735964E-01,4.170570850E+00,2.689271450E+00,3.579888120E-02,1.021400332E+00,6.586238146E-01,5.982490256E-02,1.706901789E+00,1.100650072E+00,3.251035511E-01,1.433633715E-01,1.973846555E-01,2.148908675E-01,1.682547480E-01,-1.613279310E-04,-6.417199038E-04,8.030478493E-04,2.154765651E-03,3.971547354E-03,0.000000000E+00,7.752090693E-01,2.091707429E-04,2.309595235E-02,3.721999168E+00,0.000000000E+00,1.695200682E+00,2.191505280E+02,-5.236871338E+02,5.471771622E+01,-5.288515091E-01
1.079797894E-01,6.764083862E+01,2.361432076E+01,1.034057736E+00,4.150024951E-01,8.256112337E-01,2.355603218E+01,2.392097235E+00,2.400656939E+00,2.400626659E+00,2.400626659E+00,1.548672318E+00,7.076968384E+02,1.200000048E+00,1.845267534E+00,1.845267534E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.097742915E+00,2.392097235E+00,8.173025250E-01,2.331897163E+01,8.559701964E-03,8.308717981E-03,2.370612472E-01,2.112565003E-02,1.719741440E+01,1.316399546E-03,1.071619987E+00,3.603886580E-03,2.933757305E+00,2.175803762E-03,1.771221161E+00,2.102022432E-02,2.212202875E-03,6.311774999E-02,9.229274467E-03,7.513125896E+00,7.513125896E+00,5.492919590E-04,4.471531808E-01,4.471531808E-01,1.479010214E-03,1.203993797E+00,1.203993797E+00,9.533443372E-04,7.760735750E-01,7.760735750E-01,9.394206107E-03,9.758176166E-04,2.784166485E-02,2.119468711E-02,1.725361443E+01,1.317184884E-03,1.072259307E+00,3.603886580E-03,2.933757544E+00,-2.183166565E-03,-1.777215004E+00,2.109349333E-02,-2.219788497E-03,-6.333417445E-02,8.920202255E-01,9.388008118E-01,1.638108015E+00,1.638844013E+00,3.318624268E+03,6.878455728E-02,2.854576521E-02,2.468633354E-01,6.039315462E-02,1.449833363E-01,3.390979394E-02,3.076640889E-02,2.756875801E-06,1.519749463E-01,5.784708786E+01,9.876584045E-06,5.543031421E-06,4.274921864E-02,4.274921864E-02,2.009986474E-06,3.118043542E-01,3.203533590E-01,1.453449428E-01,4.146927834E+00,2.671471834E+00,3.628190234E-02,1.035181761E+00,6.668726802E-01,6.003229320E-02,1.712818980E+00,1.103410721E+00,3.230158985E-01,1.433690041E-01,1.962046623E-01,2.128094435E-01,1.627272367E-01,-1.690251083E-04,-5.922721466E-04,7.612972986E-04,2.143693622E-03,3.955641296E-03,0.000000000E+00,7.785609961E-01,2.083341678E-04,2.398111299E-02,3.738224745E+00,0.000000000E+00,1.628197789E+00,2.186920471E+02,-5.115814819E+02,5.456373596E+01,-5.370356441E-01
1.100587025E-01,6.894311523E+01,2.402026749E+01,1.032145023E+00,4.142348766E-01,8.295866251E-01,2.366945648E+01,2.396100998E+00,2.404392481E+00,2.404362202E+00,2.404362202E+00,1.549897313E+00,7.092681885E+02,1.200000048E+00,1.847297430E+00,1.847297430E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.106375933E+00,2.396100998E+00,8.214790821E-01,2.343813515E+01,8.291485719E-03,8.107545786E-03,2.313214689E-01,2.088260837E-02,1.699956512E+01,1.351083396E-03,1.099854469E+00,3.627927275E-03,2.953327894E+00,2.189212246E-03,1.782136440E+00,2.050011232E-02,2.207299927E-03,6.297786534E-02,9.103588760E-03,7.410810471E+00,7.410810471E+00,5.627755309E-04,4.581295550E-01,4.581295550E-01,1.486997236E-03,1.210495710E+00,1.210495710E+00,9.572543786E-04,7.792565227E-01,7.792565227E-01,9.140646085E-03,9.717163048E-04,2.772464789E-02,2.094834298E-02,1.705307770E+01,1.351862331E-03,1.100488663E+00,3.627927275E-03,2.953327894E+00,-2.196367597E-03,-1.787961245E+00,2.056886256E-02,-2.214617794E-03,-6.318665296E-02,8.899412751E-01,9.366786480E-01,1.644896150E+00,1.645433664E+00,3.324778320E+03,6.782148778E-02,2.809403092E-02,2.454354316E-01,5.954866484E-02,1.431784332E-01,3.397911042E-02,3.033217788E-02,2.756875801E-06,1.506767124E-01,5.711938477E+01,9.876584045E-06,5.543031421E-06,4.214811698E-02,4.214811698E-02,2.009986474E-06,3.112848699E-01,3.189656436E-01,1.445064992E-01,4.123005867E+00,2.653603554E+00,3.675679117E-02,1.048731089E+00,6.749760509E-01,6.023218110E-02,1.718522191E+00,1.106060386E+00,3.209018409E-01,1.433466524E-01,1.949944645E-01,2.107283473E-01,1.574221551E-01,-1.765653433E-04,-5.441152607E-04,7.206806331E-04,2.133043716E-03,3.940319642E-03,0.000000000E+00,7.816693783E-01,2.074365475E-04,2.488868497E-02,3.754048824E+00,0.000000000E+00,1.564457536E+00,2.182496033E+02,-4.996572266E+02,5.439131927E+01,-5.451472998E-01
1.121539474E-01,7.025562286E+01,2.442964363E+01,1.030295253E+00,4.134924710E-01,8.334595561E-01,2.377995682E+01,2.399976492E+00,2.408007383E+00,2.407977104E+00,2.407977104E+00,1.551081777E+00,7.107910767E+02,1.200000048E+00,1.849260926E+00,1.849260926E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.114814758E+00,2.399976492E+00,8.255496025E-01,2.355427361E+01,8.031032048E-03,7.909989916E-03,2.256848812E-01,2.063855343E-02,1.680089188E+01,1.385611366E-03,1.127962112E+00,3.651176114E-03,2.972253561E+00,2.201970434E-03,1.792522311E+00,1.999389566E-02,2.201709198E-03,6.281834096E-02,8.978226222E-03,7.308759212E+00,7.308759212E+00,5.761707434E-04,4.690339565E-01,4.690339565E-01,1.494693453E-03,1.216760755E+00,1.216760755E+00,9.608778637E-04,7.822062373E-01,7.822062373E-01,8.894646540E-03,9.673488676E-04,2.760003693E-02,2.070112340E-02,1.685182762E+01,1.386383432E-03,1.128590703E+00,3.651176346E-03,2.972253799E+00,-2.208920894E-03,-1.798180223E+00,2.005839348E-02,-2.208765829E-03,-6.301968545E-02,8.878460526E-01,9.345372319E-01,1.651509762E+00,1.651852965E+00,3.330773682E+03,6.687551737E-02,2.765253186E-02,2.439965457E-01,5.872057006E-02,1.413996220E-01,3.404657543E-02,2.990629338E-02,2.756875801E-06,1.493887007E-01,5.639979553E+01,9.876584045E-06,5.543031421E-06,4.155861959E-02,4.155861959E-02,2.009986474E-06,3.107119501E-01,3.175722361E-01,1.436596364E-01,4.098843575E+00,2.635687590E+00,3.722352907E-02,1.062047839E+00,6.829339862E-01,6.042485684E-02,1.724019527E+00,1.108603835E+00,3.187637031E-01,1.432970762E-01,1.937561035E-01,2.086489350E-01,1.523309946E-01,-1.831349218E-04,-4.988575820E-04,6.819925038E-04,2.122945851E-03,3.925834317E-03,0.000000000E+00,7.845457196E-01,2.064829896E-04,2.581870183E-02,3.769485235E+00,0.000000000E+00,1.503836274E+00,2.178224182E+02,-4.879194946E+02,5.420130539E+01,-5.530289412E-01
1.142656431E-01,7.157843781E+01,2.484246635E+01,1.028505325E+00,4.127741158E-01,8.372338414E-01,2.388764381E+01,2.403728485E+00,2.411506653E+00,2.411476135E+00,2.411476135E+00,1.552227616E+00,7.122675171E+02,1.200000048E+00,1.851160765E+00,1.851160765E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.123065710E+00,2.403728485E+00,8.295177221E-01,2.366749001E+01,7.778186351E-03,7.716112304E-03,2.201532423E-01,2.039389685E-02,1.660172844E+01,1.419950626E-03,1.155916214E+00,3.673658939E-03,2.990556002E+00,2.214090200E-03,1.802388549E+00,1.950128376E-02,2.195456764E-03,6.263995171E-02,8.853346109E-03,7.207099438E+00,7.207099438E+00,5.894650822E-04,4.798562825E-01,4.798562825E-01,1.502107596E-03,1.222796440E+00,1.222796440E+00,9.642215446E-04,7.849282026E-01,7.849282026E-01,8.656002581E-03,9.627275867E-04,2.746818587E-02,2.045343630E-02,1.665019608E+01,1.420715591E-03,1.156538844E+00,3.673659172E-03,2.990556002E+00,-2.220838564E-03,-1.807881951E+00,1.956178434E-02,-2.202259377E-03,-6.283403933E-02,8.857343793E-01,9.323738217E-01,1.657955527E+00,1.658108473E+00,3.336616211E+03,6.594660133E-02,2.722106315E-02,2.425487190E-01,5.790853873E-02,1.396468729E-01,3.411202505E-02,2.948859893E-02,2.756875801E-06,1.481113732E-01,5.568848038E+01,9.876584045E-06,5.543031421E-06,4.098049924E-02,4.098049924E-02,2.009986474E-06,3.100893199E-01,3.161749840E-01,1.428056508E-01,4.074477673E+00,2.617742777E+00,3.768198192E-02,1.075128317E+00,6.907443404E-01,6.061059982E-02,1.729319096E+00,1.111045241E+00,3.166036010E-01,1.432209462E-01,1.924915463E-01,2.065724581E-01,1.474456638E-01,-1.895042515E-04,-4.549407458E-04,6.444450119E-04,2.113230526E-03,3.911883570E-03,0.000000000E+00,7.871957421E-01,2.054761280E-04,2.677102946E-02,3.784547567E+00,0.000000000E+00,1.446149826E+00,2.174097595E+02,-4.763742981E+02,5.399469757E+01,-5.605074763E-01
1.163939312E-01,7.291164398E+01,2.525875664E+01,1.026772738E+00,4.120787680E-01,8.409131169E-01,2.399261856E+01,2.407362938E+00,2.414895773E+00,2.414865255E+00,2.414865255E+00,1.553336620E+00,7.136995850E+02,1.200000048E+00,1.853000045E+00,1.853000045E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.131134748E+00,2.407362938E+00,8.333871365E-01,2.377789116E+01,7.532774471E-03,7.525935303E-03,2.147271782E-01,2.014900930E-02,1.640237617E+01,1.454077545E-03,1.183697224E+00,3.695400432E-03,3.008254528E+00,2.225595992E-03,1.811754704E+00,1.902202703E-02,2.188588958E-03,6.244400144E-02,8.729092777E-03,7.105950832E+00,7.105950832E+00,6.026501069E-04,4.905895591E-01,4.905895591E-01,1.509249210E-03,1.228610039E+00,1.228610039E+00,9.672979941E-04,7.874325514E-01,7.874325514E-01,8.424538188E-03,9.578736499E-04,2.732969448E-02,2.020565048E-02,1.644848633E+01,1.454834826E-03,1.184313774E+00,3.695400432E-03,3.008254766E+00,-2.232145285E-03,-1.817086220E+00,1.907876879E-02,-2.195144305E-03,-6.263104081E-02,8.836060762E-01,9.301908612E-01,1.664239287E+00,1.664206147E+00,3.342312988E+03,6.503456831E-02,2.679938078E-02,2.410938144E-01,5.711229146E-02,1.379202455E-01,3.417541087E-02,2.907896228E-02,2.756875801E-06,1.468451619E-01,5.498557281E+01,9.876584045E-06,5.543031421E-06,4.041356221E-02,4.041356221E-02,2.009986474E-06,3.094204962E-01,3.147756159E-01,1.419457048E-01,4.049942017E+00,2.599786997E+00,3.813213855E-02,1.087972045E+00,6.984069943E-01,6.078967825E-02,1.734428406E+00,1.113389015E+00,3.144236207E-01,1.431187540E-01,1.912027448E-01,2.045002133E-01,1.427582949E-01,-1.950380538E-04,-4.136155185E-04,6.086535868E-04,2.103936160E-03,3.898548195E-03,0.000000000E+00,7.896295786E-01,2.044204593E-04,2.774557099E-02,3.799249172E+00,0.000000000E+00,1.391266584E+00,2.170109406E+02,-4.650250244E+02,5.377225113E+01,-5.674064755E-01
1.185389385E-01,7.425531769E+01,2.567853165E+01,1.025094748E+00,4.114053547E-01,8.445008397E-01,2.409498405E+01,2.410884857E+00,2.418179512E+00,2.418148994E+00,2.418148994E+00,1.554410338E+00,7.150891113E+02,1.200000048E+00,1.854781389E+00,1.854781389E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.139027596E+00,2.410884857E+00,8.371613622E-01,2.388557625E+01,7.294632029E-03,7.339492440E-03,2.094076574E-01,1.990424097E-02,1.620312119E+01,1.487961505E-03,1.211280584E+00,3.716423642E-03,3.025368690E+00,2.236499451E-03,1.820630908E+00,1.855581440E-02,2.181131626E-03,6.223123893E-02,8.605597541E-03,7.005418777E+00,7.005418777E+00,6.157143507E-04,5.012245774E-01,5.012245774E-01,1.516126329E-03,1.234208345E+00,1.234208345E+00,9.701139643E-04,7.897249460E-01,7.897249460E-01,8.200048469E-03,9.527989896E-04,2.718490548E-02,1.995811053E-02,1.624697495E+01,1.488710870E-03,1.211890697E+00,3.716423875E-03,3.025368690E+00,-2.242853167E-03,-1.825803161E+00,1.860902645E-02,-2.187446691E-03,-6.241141260E-02,8.814610839E-01,9.279863238E-01,1.670367241E+00,1.670151949E+00,3.347869385E+03,6.413932890E-02,2.638727985E-02,2.396335900E-01,5.633148178E-02,1.362196356E-01,3.423659131E-02,2.867721952E-02,2.756875801E-06,1.455904245E-01,5.429118729E+01,9.876584045E-06,5.543031421E-06,3.985757753E-02,3.985757753E-02,2.009986474E-06,3.087088764E-01,3.133757114E-01,1.410809457E-01,4.025269032E+00,2.581836462E+00,3.857389465E-02,1.100576043E+00,7.059203982E-01,6.096233428E-02,1.739354610E+00,1.115638614E+00,3.122257888E-01,1.429909468E-01,1.898915470E-01,2.024335265E-01,1.382613778E-01,-2.003439440E-04,-3.736486251E-04,5.739925546E-04,2.094961936E-03,3.885651473E-03,0.000000000E+00,7.918528318E-01,2.033185301E-04,2.874208800E-02,3.813602924E+00,0.000000000E+00,1.339024305E+00,2.166252899E+02,-4.538757324E+02,5.353488159E+01,-5.735360980E-01
1.207007915E-01,7.560954285E+01,2.610181427E+01,1.023469210E+00,4.107529521E-01,8.480005860E-01,2.419483566E+01,2.414299011E+00,2.421362638E+00,2.421331882E+00,2.421331882E+00,1.555450559E+00,7.164379272E+02,1.200000048E+00,1.856507421E+00,1.856507421E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.146750212E+00,2.414299011E+00,8.408437967E-01,2.399064064E+01,7.063580211E-03,7.156786975E-03,2.041947693E-01,1.965990476E-02,1.600421906E+01,1.521579456E-03,1.238647461E+00,3.736750456E-03,3.041915655E+00,2.246822463E-03,1.829034209E+00,1.810237393E-02,2.173125977E-03,6.200282276E-02,8.482979611E-03,6.905601501E+00,6.905601501E+00,6.286497228E-04,5.117546916E-01,5.117546916E-01,1.522746985E-03,1.239597917E+00,1.239597917E+00,9.726805729E-04,7.918142676E-01,7.918142676E-01,7.982350886E-03,9.475222323E-04,2.703435160E-02,1.971112564E-02,1.604591560E+01,1.522320672E-03,1.239250898E+00,3.736750456E-03,3.041915894E+00,-2.252983861E-03,-1.834050059E+00,1.815226860E-02,-2.179207280E-03,-6.217633188E-02,8.792992234E-01,9.257618785E-01,1.676345110E+00,1.675951838E+00,3.353291992E+03,6.326067448E-02,2.598452941E-02,2.381696850E-01,5.556581914E-02,1.345449835E-01,3.429550305E-02,2.828322910E-02,2.756875801E-06,1.443474740E-01,5.360539627E+01,9.876584045E-06,5.543031421E-06,3.931234777E-02,3.931234777E-02,2.009986474E-06,3.079576790E-01,3.119766712E-01,1.402123868E-01,4.000487328E+00,2.563906431E+00,3.900723904E-02,1.112940073E+00,7.132844925E-01,6.112880632E-02,1.744104266E+00,1.117797852E+00,3.100120425E-01,1.428379267E-01,1.885597557E-01,2.003737390E-01,1.339475811E-01,-2.049287577E-04,-3.360062547E-04,5.409350269E-04,2.086324384E-03,3.873232286E-03,0.000000000E+00,7.938745618E-01,2.021742839E-04,2.976035699E-02,3.827621222E+00,0.000000000E+00,1.289302588E+00,2.162522278E+02,-4.429284668E+02,5.328328705E+01,-5.787021518E-01
1.228796244E-01,7.697441101E+01,2.652861977E+01,1.021893501E+00,4.101206064E-01,8.514155149E-01,2.429227066E+01,2.417609930E+00,2.424449444E+00,2.424418688E+00,2.424418688E+00,1.556458592E+00,7.177477417E+02,1.200000048E+00,1.858180642E+00,1.858180642E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.154308200E+00,2.417609930E+00,8.444376588E-01,2.409318161E+01,6.839450914E-03,6.977829151E-03,1.990888268E-01,1.941629313E-02,1.580590630E+01,1.554903458E-03,1.265775084E+00,3.756400198E-03,3.057911634E+00,2.256576670E-03,1.836974740E+00,1.766138710E-02,2.164596925E-03,6.175947189E-02,8.361346088E-03,6.806585312E+00,6.806585312E+00,6.414458039E-04,5.221713781E-01,5.221713781E-01,1.529117930E-03,1.244784236E+00,1.244784236E+00,9.750046302E-04,7.937061787E-01,7.937061787E-01,7.771244273E-03,9.420547867E-04,2.687835693E-02,1.946498454E-02,1.584554386E+01,1.555636292E-03,1.266371489E+00,3.756400431E-03,3.057911873E+00,-2.262549708E-03,-1.841837049E+00,1.770816557E-02,-2.170451451E-03,-6.192651391E-02,8.771203756E-01,9.235160947E-01,1.682178378E+00,1.681611180E+00,3.358585938E+03,6.239848584E-02,2.559092641E-02,2.367036641E-01,5.481496453E-02,1.328960955E-01,3.435203433E-02,2.789683081E-02,2.756875801E-06,1.431165934E-01,5.292826080E+01,9.876584045E-06,5.543031421E-06,3.877763823E-02,3.877763823E-02,2.009986474E-06,3.071699440E-01,3.105798066E-01,1.393410116E-01,3.975625753E+00,2.546010733E+00,3.943209723E-02,1.125061870E+00,7.204980254E-01,6.128929928E-02,1.748683453E+00,1.119869709E+00,3.077843785E-01,1.426600516E-01,1.872090846E-01,1.983222663E-01,1.298099011E-01,-2.092708601E-04,-2.997129923E-04,5.089838523E-04,2.077952726E-03,3.861167235E-03,0.000000000E+00,7.957003117E-01,2.009901509E-04,3.080002777E-02,3.841316462E+00,0.000000000E+00,1.241958141E+00,2.158911133E+02,-4.321856689E+02,5.301828766E+01,-5.826991796E-01
